work_year,experience_level,employment_type,job_title, salary_in_usd ,employee_residence,remote_ratio,company_location,company_size
2021,Mid-level,Full-Time,Machine Learning Engineer,"$51,064 ",Italy,Partially Remote,Italy,Large
2022,Senior-level,Full-Time,Data Science Engineer,"$60,000 ",Argentina,Remote,Mexico,Large
2022,Mid-level,Full-Time,Data Engineer,"$82,900 ",United States,On-site,United States,Medium
2022,Mid-level,Full-Time,Data Engineer,"$63,900 ",United States,On-site,United States,Medium
2022,Mid-level,Full-Time,Machine Learning Scientist,"$160,000 ",United States,Remote,United States,Large
2022,Mid-level,Full-Time,Machine Learning Scientist,"$112,300 ",United States,Remote,United States,Large
2022,Mid-level,Full-Time,Data Science Manager,"$241,000 ",United States,Remote,United States,Medium
2022,Mid-level,Full-Time,Data Science Manager,"$159,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Scientist,"$180,000 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Scientist,"$80,000 ",United States,On-site,United States,Medium
2022,Mid-level,Full-Time,Data Analyst,"$58,000 ",United States,On-site,United States,Small
2022,Mid-level,Full-Time,Data Analyst,"$58,000 ",United States,On-site,United States,Small
2022,Senior-level,Full-Time,Data Engineer,"$136,000 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$108,800 ",United States,On-site,United States,Medium
2022,Expert,Full-Time,Data Engineer,"$242,000 ",United States,Remote,United States,Medium
2022,Expert,Full-Time,Data Engineer,"$200,000 ",United States,Remote,United States,Medium
2022,Mid-level,Full-Time,Data Scientist,"$61,566 ",United Kingdom,On-site,United Kingdom,Medium
2022,Mid-level,Full-Time,Data Scientist,"$36,940 ",United Kingdom,On-site,United Kingdom,Medium
2022,Mid-level,Full-Time,Data Engineer,"$73,880 ",United Kingdom,On-site,United Kingdom,Medium
2022,Mid-level,Full-Time,Data Engineer,"$49,253 ",United Kingdom,On-site,United Kingdom,Medium
2022,Senior-level,Full-Time,Data Scientist,"$165,220 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Scientist,"$120,160 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Analyst,"$124,190 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Analyst,"$90,320 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$181,940 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$132,320 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$220,110 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$160,080 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Scientist,"$180,000 ",United States,On-site,United States,Large
2022,Senior-level,Full-Time,Data Scientist,"$120,000 ",United States,On-site,United States,Large
2022,Mid-level,Full-Time,Data Analyst,"$126,500 ",United States,On-site,United States,Medium
2022,Mid-level,Full-Time,Data Analyst,"$106,260 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Analyst,"$116,000 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Analyst,"$99,000 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Analyst,"$155,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Analyst,"$120,600 ",United States,Remote,United States,Medium
2022,Mid-level,Full-Time,Data Scientist,"$130,000 ",United States,On-site,United States,Medium
2022,Mid-level,Full-Time,Data Scientist,"$90,000 ",United States,On-site,United States,Medium
2022,Mid-level,Full-Time,Data Engineer,"$170,000 ",United States,Remote,United States,Medium
2022,Mid-level,Full-Time,Data Engineer,"$150,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Analyst,"$102,100 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Analyst,"$84,900 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Scientist,"$136,620 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Scientist,"$99,360 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Scientist,"$110,820 ",United Kingdom,On-site,United Kingdom,Medium
2022,Senior-level,Full-Time,Data Scientist,"$98,506 ",United Kingdom,On-site,United Kingdom,Medium
2022,Senior-level,Full-Time,Data Scientist,"$146,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Scientist,"$123,000 ",United States,Remote,United States,Medium
2022,Entry-level,Full-Time,Data Engineer,"$49,253 ",United Kingdom,Remote,United Kingdom,Medium
2022,Entry-level,Full-Time,Data Engineer,"$43,096 ",United Kingdom,Remote,United Kingdom,Medium
2022,Expert,Full-Time,Data Analyst,"$130,000 ",United States,Remote,United States,Medium
2022,Expert,Full-Time,Data Analyst,"$110,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Analyst,"$170,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Analyst,"$135,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Science Manager,"$161,342 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Science Manager,"$137,141 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Scientist,"$167,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Scientist,"$123,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$73,880 ",United Kingdom,On-site,United Kingdom,Medium
2022,Senior-level,Full-Time,Data Engineer,"$61,566 ",United Kingdom,On-site,United Kingdom,Medium
2022,Senior-level,Full-Time,Data Scientist,"$211,500 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Scientist,"$138,600 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Architect,"$192,400 ",Canada,Remote,Canada,Medium
2022,Senior-level,Full-Time,Data Architect,"$90,700 ",Canada,Remote,Canada,Medium
2022,Senior-level,Full-Time,Data Analyst,"$130,000 ",Canada,Remote,Canada,Medium
2022,Senior-level,Full-Time,Data Analyst,"$61,300 ",Canada,Remote,Canada,Medium
2022,Senior-level,Full-Time,Data Analyst,"$130,000 ",Canada,Remote,Canada,Medium
2022,Senior-level,Full-Time,Data Analyst,"$61,300 ",Canada,Remote,Canada,Medium
2022,Senior-level,Full-Time,Data Engineer,"$160,000 ",United States,On-site,United States,Large
2022,Senior-level,Full-Time,Data Engineer,"$113,000 ",United States,On-site,United States,Large
2022,Senior-level,Full-Time,Data Scientist,"$150,000 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Scientist,"$95,550 ",United States,On-site,United States,Medium
2022,Mid-level,Full-Time,Data Analyst,"$167,000 ",United States,Remote,United States,Medium
2022,Mid-level,Full-Time,Data Analyst,"$115,500 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Analyst,"$112,900 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Analyst,"$90,320 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Analyst,"$112,900 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Analyst,"$90,320 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$165,400 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$132,320 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$243,900 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$156,600 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Analyst,"$136,600 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Analyst,"$109,280 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$128,875 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$93,700 ",United States,Remote,United States,Medium
2022,Expert,Full-Time,Head of Data Science,"$224,000 ",United States,Remote,United States,Medium
2022,Expert,Full-Time,Head of Data Science,"$167,875 ",United States,Remote,United States,Medium
2022,Expert,Full-Time,Analytics Engineer,"$175,000 ",United States,Remote,United States,Medium
2022,Expert,Full-Time,Analytics Engineer,"$135,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$209,100 ",United States,Remote,United States,Large
2022,Senior-level,Full-Time,Data Engineer,"$154,600 ",United States,Remote,United States,Large
2022,Senior-level,Full-Time,Data Engineer,"$180,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$160,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Scientist,"$205,300 ",United States,On-site,United States,Large
2022,Senior-level,Full-Time,Data Scientist,"$140,400 ",United States,On-site,United States,Large
2022,Senior-level,Full-Time,Data Scientist,"$176,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Scientist,"$144,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$200,100 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$160,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$70,500 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$54,000 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Scientist,"$205,300 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Scientist,"$140,400 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Analytics Engineer,"$205,300 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Analytics Engineer,"$184,700 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$175,100 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$140,250 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Analyst,"$116,150 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Analyst,"$99,050 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$145,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$130,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Analyst,"$112,900 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Analyst,"$90,320 ",United States,Remote,United States,Medium
2022,Mid-level,Full-Time,Data Analyst,"$85,000 ",Canada,On-site,Canada,Medium
2022,Mid-level,Full-Time,Data Analyst,"$75,000 ",Canada,On-site,Canada,Medium
2022,Senior-level,Full-Time,Machine Learning Engineer,"$214,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Machine Learning Engineer,"$192,600 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Architect,"$266,400 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Architect,"$213,120 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$155,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$115,000 ",United States,Remote,United States,Medium
2022,Mid-level,Full-Time,Data Scientist,"$141,300 ",United States,On-site,United States,Medium
2022,Mid-level,Full-Time,Data Scientist,"$102,100 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Analyst,"$115,934 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Analyst,"$81,666 ",United States,Remote,United States,Medium
2022,Mid-level,Full-Time,Data Engineer,"$206,699 ",United States,On-site,United States,Medium
2022,Mid-level,Full-Time,Data Engineer,"$99,100 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$130,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$110,500 ",United States,Remote,United States,Medium
2022,Mid-level,Full-Time,Data Analyst,"$61,566 ",United Kingdom,On-site,United Kingdom,Medium
2022,Mid-level,Full-Time,Data Analyst,"$43,096 ",United Kingdom,On-site,United Kingdom,Medium
2022,Senior-level,Full-Time,Data Analyst,"$80,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Analyst,"$60,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Architect,"$192,564 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Architect,"$144,854 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Scientist,"$230,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Scientist,"$150,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Analytics Manager,"$150,260 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Analytics Manager,"$109,280 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Analyst,"$170,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Analyst,"$150,000 ",United States,Remote,United States,Medium
2022,Mid-level,Full-Time,Data Scientist,"$160,000 ",United States,Remote,United States,Medium
2022,Mid-level,Full-Time,Data Scientist,"$130,000 ",United States,Remote,United States,Medium
2022,Entry-level,Full-Time,Data Analyst,"$67,000 ",Canada,On-site,Canada,Medium
2022,Entry-level,Full-Time,Data Analyst,"$52,000 ",Canada,On-site,Canada,Medium
2022,Senior-level,Full-Time,Data Engineer,"$154,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$126,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Analyst,"$129,000 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Analyst,"$99,000 ",United States,On-site,United States,Medium
2022,Senior-level,Full-Time,Data Scientist,"$210,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Scientist,"$140,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Scientist,"$210,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Scientist,"$140,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Scientist,"$210,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Scientist,"$140,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Analyst,"$100,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Analyst,"$69,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Scientist,"$210,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Scientist,"$140,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Analyst,"$150,075 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Analyst,"$110,925 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$100,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$25,000 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Analyst,"$126,500 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Analyst,"$106,260 ",United States,Remote,United States,Medium
2022,Senior-level,Full-Time,Data Engineer,"$220,110 ",United States,Remote,United States,Medium
